Name	SMILES	Melting Point	Boiling Point	Length	Cycle_Count	Acid-P	Amide	Acyl_Halide-F	Acyl_Halide-Cl	Acyl_Halide-Br	Acyl_Halide-I	Ester-C	Acid-C	Ketone	Base-C	Aldehyde	Ether	Nitrile	Imine	Nitro	Amine-T	Amine-S	Amine-P	Allene	Alkine	Alkene	Org-Chloride	Org-Fluoride	Org-Bromide	Org-Iodide	Unidentified Acid	Unidentified Oxyl	Unidentified Base
2-(aziridin-1-yl)ethanol	C1CN1CCO	None	434.65	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1,3,2-dioxathiolane 2,2-dioxide	C1COS(=O)(=O)O1	372.15	None	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1-(1H-pyrrol-2-yl)ethanone	CC(=O)C1=CC=CN1	363.15	493.15	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
1H-imidazole-5-carboxylic acid	C1=C(NC=N1)C(=O)O	None	567.65	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1,3,5-trimethylpyrazole	CC1=CC(=NN1C)C	None	443.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1-bromo-3-fluorobenzene	C1=CC(=CC(=C1)Br)F	None	423.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
1-chloro-4-ethenylbenzene	C=CC1=CC=C(C=C1)Cl	273.15	465.15	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
1-methyl-2-propylbenzene	CCCC1=CC=CC=C1C	212.84999999999997	458.15	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-methyl-3-propylbenzene	CCCC1=CC=CC(=C1)C	190.64999999999998	455.15	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-methyl-4-propylbenzene	CCCC1=CC=C(C=C1)C	209.54999999999998	456.54999999999995	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-ethenylbenzoic acid	C=CC1=CC=C(C=C1)C(=O)O	416.65	None	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
3-anilinopropanenitrile	C1=CC=C(C=C1)NCCC#N	325.65	None	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
6,7-dimethyl-1,2,3,4-tetrahydronaphthalene	CC1=CC2=C(CCCC2)C=C1C	283.15	525.15	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
cyclohexane-1,4-dicarboxylic acid	C1CC(CCC1C(=O)O)C(=O)O	585.65	None	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hexylbenzene	CCCCCCC1=CC=CC=C1	212.14999999999998	499.25	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
6-methoxy-3,4-dihydro-2H-naphthalen-1-one	COC1=CC2=C(C=C1)C(=O)CCC2	351.15	None	10	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
heptylbenzene	CCCCCCCC1=CC=CC=C1	225.14999999999998	513.15	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-phenylbenzene-1,4-diol	C1=CC=C(C=C1)C2=C(C=CC(=C2)O)O	375.65	None	7	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-benzothiophen-4-yl N-methylcarbamate	CNC(=O)OC1=C2C=CSC2=CC=C1	401.15	None	13	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0
4-(4-hydroxy-3-methoxyphenyl)but-3-en-2-one	CC(=O)C=CC1=CC(=C(C=C1)O)OC	402.15	None	9	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
3-phenylpropylbenzene	C1=CC=C(C=C1)CCCC2=CC=CC=C2	279.15	None	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
nonylbenzene	CCCCCCCCCC1=CC=CC=C1	249.14999999999998	553.65	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-[(4-nitrophenyl)methyl]pyridine	C1=CC(=CC=C1CC2=CC=NC=C2)[N+](=O)[O-]	344.15	None	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0
N-(4-ethoxyphenyl)-3-hydroxybutanamide	CCOC1=CC=C(C=C1)NC(=O)CC(C)O	433.15	None	12	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
heptyl 4-hydroxybenzoate	CCCCCCCOC(=O)C1=CC=C(C=C1)O	323.15	None	14	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-[dichloro(fluoro)methyl]sulfanyl-N-(dimethylsulfamoyl)aniline	CN(C)S(=O)(=O)N(C1=CC=CC=C1)SC(F)(Cl)Cl	378.68333333333334	None	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0
2-anilino-3-chloronaphthalene-1,4-dione	C1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)Cl	488.15	None	8	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	0
triphenyl borate	B(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3	372.65	None	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3
6-(dimethylamino)-4,4-diphenylheptan-3-one;hydrochloride	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl	372.65	None	11	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
5-[[[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyldisulfanyl]methyl]-4-(hydroxymethyl)-2-methylpyridin-3-ol	CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C	492.15	None	14	2	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2-dimethoxyphosphorylsulfanyl-N-methylacetamide	CNC(=O)CSP(=O)(OC)OC	245.14999999999998	408.15 and decomposes	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2
N-acetyl-N-methylacetamide	CC(=O)N(C)C(=O)C	248.14999999999998	468.15	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S-propyl N-butyl-N-ethylcarbamothioate	CCCCN(CC)C(=O)SCCC	251.14999999999998	445.15	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2-methyl-N,N-bis(2-methylpropyl)propan-1-amine	CC(C)CN(CC(C)C)CC(C)C	251.3611111111111	464.65	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N,N-bis(2-hydroxyethyl)nitrous amide	C(CO)N(CCO)N=O	None	387.0759259259259	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
tripropylborane	B(CCC)(CCC)CCC	217.14999999999998	432.15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N,N-dioctyloctan-1-amine	CCCCCCCCN(CCCCCCCC)CCCCCCCC	238.54999999999998	639.15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hexyl octanoate	CCCCCCCC(=O)OCCCCCC	242.34999999999997	550.55	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-methoxymethanamine	CNOC	None	315.54999999999995	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
butyl(trichloro)stannane	CCCC[Sn](Cl)(Cl)Cl	210.14999999999998	375.15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-methylpenta-1,3-diene	CC=CC(=C)C	348.65	None	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5-chloropentanoic acid	C(CCCl)CC(=O)O	291.15	503.15	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hept-2-yne	CCCCC#CC	None	385.15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
trimethyl(tetradecyl)azanium;bromide	CCCCCCCCCCCCCC[N+](C)(C)C.[Br-]	520.65	None	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dodecanamide	CCCCCCCCCCCC(=O)N	383.15	None	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
undecane	CCCCCCCCCCC	247.5662962962963	469.0462962962963	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
methyl icosanoate	CCCCCCCCCCCCCCCCCCCC(=O)OC	327.65	None	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetradec-1-ene	CCCCCCCCCCCCC=C	260.92777777777775	513.5722222222222	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
methylidenecyclobutane	C=C1CCC1	138.45	315.34999999999997	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
oxathiolane 2,2-dioxide	C1COS(=O)(=O)C1	303.7333333333333	453.15	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
4-bromopyridine	C1=CN=CC=C1Br	273.65	None	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0
3-ethenylpyridine	C=CC1=CN=CC=C1	None	435.15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pyridine-2-carbaldehyde	C1=CC=NC(=C1)C=O	None	453.15	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
6-methylpyridin-3-ol	CC1=NC=C(C=C1)O	442.15	None	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
azocane	C1CCCNCCC1	302.15	None	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2,4,5-trimethylpyridine	CC1=CC(=NC=C1C)C	None	461.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1-pyridin-4-ylethanone	CC(=O)C1=CC=NC=C1	289.15	485.26111111111106	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
N,N-dimethylpyridin-4-amine	CN(C)C1=CC=NC=C1	385.15	None	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0
nitrocyclohexane	C1CCC(CC1)[N+](=O)[O-]	239.18703703703702	478.48333333333335	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1-pyridin-2-ylethanone	CC(=O)C1=CC=CC=N1	None	465.15	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2-ethyl-6-methylpyridine	CCC1=CC=CC(=N1)C	None	433.65	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
isothiocyanatocyclohexane	C1CCC(CC1)N=C=S	None	493.15	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4,4-dimethylpiperidine-2,6-dione	CC1(CC(=O)NC(=O)C1)C	418.15	None	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-phenylpropan-1-ol	CC(CO)C1=CC=CC=C1	260.15	None	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2,3,5,6-tetramethylpyrazine	CC1=C(N=C(C(=N1)C)C)C	358.65	463.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4-nitro-1-oxidopyridin-1-ium	C1=C[N+](=CC=C1[N+](=O)[O-])[O-]	433.65	None	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1
dichloro-ethyl-phenylsilane	CC[Si](C1=CC=CC=C1)(Cl)Cl	None	422.0388888888889	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3-methylisoquinoline	CC1=CC2=CC=CC=C2C=N1	341.15	522.15	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
methyl 4-chlorobenzoate	COC(=O)C1=CC=C(C=C1)Cl	316.65	None	8	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
N-butylaniline	CCCCNC1=CC=CC=C1	258.75	516.65	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
butoxybenzene	CCCCOC1=CC=CC=C1	253.74999999999997	483.15	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
(3-methylphenyl) N-methylcarbamate	CC1=CC(=CC=C1)OC(=O)NC	349.71666666666664	None	8	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-phenylbutanamide	CCCC(=O)NC1=CC=CC=C1	370.15	None	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-(3,4-dimethoxyphenyl)ethanone	CC(=O)C1=CC(=C(C=C1)OC)OC	324.15	560.15	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2
3,5-dimethoxybenzoic acid	COC1=CC(=CC(=C1)C(=O)O)OC	458.65	None	7	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
phenylselanylbenzene	C1=CC=C(C=C1)[Se]C2=CC=CC=C2	275.65	574.65	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
2-bromo-9H-fluorene	C1C2=CC=CC=C2C3=C1C=C(C=C3)Br	386.65	None	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
S-ethyl N-cyclohexyl-N-ethylcarbamothioate	CCN(C1CCCCC1)C(=O)SCC	284.65	418.15	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4-methyl-2-(4-methylpyridin-2-yl)pyridine	CC1=CC(=NC=C1)C2=NC=CC(=C2)C	448.15	None	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2-butylnaphthalene	CCCCC1=CC2=CC=CC=C2C=C1	268.15	565.15	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
(4-aminophenyl)-phenylmethanone	C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N	395.65	None	10	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
2-(phenylmethoxycarbonylamino)acetic acid	C1=CC=C(C=C1)COC(=O)NCC(=O)O	394.15	None	11	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4,12,12-trimethyl-9-methylidene-5-oxatricyclo[8.2.0.04,6]dodecane	CC1(CC2C1CCC3(C(O3)CCC2=C)C)C	336.9	None	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1-chloro-4-[(4-chlorophenyl)disulfanyl]benzene	C1=CC(=CC=C1SSC2=CC=C(C=C2)Cl)Cl	341.15	None	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
2-(4-bromophenyl)indene-1,3-dione	C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Br	411.15	None	12	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
3,5-dichloro-N-(3,4-dichlorophenyl)-2-hydroxybenzamide	C1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)Cl)Cl)O)Cl)Cl	434.15	None	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	5	4	0	0	0	0	0	0
2-chloro-5-[2-(dimethylamino)ethyl]-11H-benzo[b][1,4]benzodiazepin-6-one	CN(C)CCN1C2=C(C=C(C=C2)Cl)NC3=CC=CC=C3C1=O	438.65	None	16	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	6	1	0	0	0	0	0	0
11-methoxy-6,8,19-trioxapentacyclo[10.7.0.02,9.03,7.013,17]nonadeca-1,4,9,11,13(17)-pentaene-16,18-dione	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5C=COC5OC4=C1	541.15	None	18	5	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
1,2,3,4,5-pentabromo-6-(2,3,4,5,6-pentabromophenoxy)benzene	C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br	574.9648148148149	750.65 and decomposes	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	1
ethyl-[2-(2-hydroxy-2,2-diphenylacetyl)oxyethyl]-dimethylazanium	CC[N+](C)(C)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O	486.15	None	9	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
11-methoxy-6,8,16,20-tetraoxapentacyclo[10.8.0.02,9.03,7.013,18]icosa-1,4,9,11,13(18)-pentaene-17,19-dione	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1	524.65	None	18	5	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
7-chloro-1-[2-(diethylamino)ethyl]-5-(2-fluorophenyl)-3H-1,4-benzodiazepin-2-one;dihydrochloride	CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl.Cl	419.2888888888889 and decomposes	None	19	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	6	1	0	0	0	0	0	0
methylmercury(1+);hydroxide	C[Hg+].[OH-]	410.3722222222222	None	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2,2-dimethylbutan-1-ol	CCC(C)(C)CO	None	409.65	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trimethoxy(methyl)silane	CO[Si](C)(OC)OC	None	375.65	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2,2,3,4-tetramethylpentane	CC(C)C(C)C(C)(C)C	152.14999999999998	None	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1,1,3,3-tetraethylurea	CCN(CC)C(=O)N(CC)CC	None	482.15	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N-methylpropanamide	CCC(=O)NC	242.24999999999997	421.15	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,5,5-trimethylheptane	CCC(C)(C)CCC(C)C	None	425.95	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-(2-sulfanylethyl)acetamide	CC(=O)NCCS	279.65	None	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hex-2-enoic acid	CCCC=CC(=O)O	309.65	489.65	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
octane-1,8-dithiol	C(CCCCS)CCCS	274.04999999999995	542.65	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclobutanone	C1CC(=O)C1	222.24999999999997	372.15	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-cyclopentylidenehydroxylamine	C1CCC(=NO)C1	330.95	469.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
methylidenecyclohexane	C=C1CCCCC1	166.45	375.65	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4,5-dichlorodithiol-3-one	C1(=C(SSC1=O)Cl)Cl	334.15	None	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1-(furan-2-yl)ethanone	CC(=O)C1=CC=CO1	306.15	448.15	7	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4-aminobenzenethiol	C1=CC(=CC=C1N)S	319.15	None	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
3-methylcyclohex-2-en-1-one	CC1=CC(=O)CCC1	252.14999999999998	474.15	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3,4-dichloropyrrole-2,5-dione	C1(=C(C(=O)NC1=O)Cl)Cl	448.15	None	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4-fluorobenzonitrile	C1=CC(=CC=C1C#N)F	307.95	461.95	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,3,3-trimethylbicyclo[2.2.1]heptan-2-one	CC1(C2CCC(C2)(C1=O)C)C	278.60555555556664	None	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pentan-3-ylbenzene	CCC(CC)C1=CC=CC=C1	None	460.65	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-(4-methylphenyl)propan-2-ol	CC1=CC=C(C=C1)C(C)(C)O	282.15	337.0388888888889	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-(3,4-dihydroxyphenyl)ethanone	CC(=O)C1=CC(=C(C=C1)O)O	388.9	None	6	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-ethoxybenzene-1,2-diamine	CCOC1=CC(=C(C=C1)N)N	344.65	568.15	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2,4-dimethylquinoline	CC1=CC(=NC2=CC=CC=C12)C	None	538.15	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
N-pyridin-2-ylpyridin-2-amine	C1=CC=NC(=C1)NC2=CC=CC=N2	363.65	580.65	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0
2-amino-4-phenylphenol	C1=CC=C(C=C1)C2=CC(=C(C=C2)O)N	473.15	None	8	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
4-chloro-3-sulfamoylbenzoic acid	C1=CC(=C(C=C1C(=O)O)S(=O)(=O)N)Cl	530.15	None	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
3-methyl-N-phenylaniline	CC1=CC(=CC=C1)NC2=CC=CC=C2	303.15	589.15	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
2-[(4-aminophenyl)methyl]aniline	C1=CC=C(C(=C1)CC2=CC=C(C=C2)N)N	361.4833333333333	495.3722222222222	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
anthracene-9-carbonitrile	C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N	448.15	None	15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
